# extreme ceiling now: EXTREME_P6=3801600
# gate: EXTREME_GATE=95000
ts|state|p6cur|p7cur|p0cur|p6max|junc|cooling
1787164301|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30800|no
1787164302|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30800|no
1787164303|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30800|no
1787164303|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30800|no
1787164304|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|30500|no
1787164304|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30800|no
1787164305|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30800|no
1787164306|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30500|no
1787164306|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164307|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30500|no
1787164307|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164308|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164309|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30800|no
1787164309|level=2 held=yes cfb=0 prime|1017600|1017600|748800|3801600|30500|no
1787164310|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|30800|no
1787164310|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|30500|no
1787164311|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|30500|no
1787164312|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30500|no
1787164312|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30500|no
1787164313|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164313|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30800|no
1787164314|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30500|no
1787164315|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164315|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30500|no
1787164316|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164316|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|30500|no
1787164317|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|30800|no
1787164318|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|30800|no
1787164318|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30500|no
1787164319|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164319|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164320|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30500|no
1787164321|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164321|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|30500|no
1787164322|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30500|no
1787164322|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30500|no
1787164323|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164324|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|30500|no
1787164324|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|31600|no
1787164325|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164325|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|30500|no
1787164326|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|30500|no
1787164327|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|30500|no
1787164327|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164328|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30800|no
1787164328|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30500|no
1787164329|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|30500|no
1787164330|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30500|no
1787164330|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|30800|no
1787164331|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|30500|no
1787164331|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164332|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30500|no
1787164333|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|30500|no
1787164333|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164334|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30800|no
1787164334|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30500|no
1787164335|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|30100|no
1787164336|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164336|level=2 held=yes cfb=0 prime|3513600|3801600|1785600|3801600|42400|no
1787164337|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|30800|no
1787164337|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|30800|no
1787164338|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30800|no
1787164338|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|30500|no
1787164339|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|30800|no
1787164340|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30500|no
1787164340|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30800|no
1787164341|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30500|no
1787164341|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|30800|no
1787164342|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|31200|no
1787164343|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|31200|no
1787164343|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|30800|no
1787164344|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30500|no
1787164344|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164345|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|30500|no
1787164346|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164346|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164347|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164347|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164348|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164349|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164349|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164350|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164350|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164351|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30500|no
1787164352|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164352|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164353|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|30500|no
1787164353|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164354|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|30500|no
1787164355|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164355|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30500|no
1787164356|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|30500|no
1787164356|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164357|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164358|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164358|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30500|no
1787164359|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|30800|no
1787164359|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164360|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|30500|no
1787164360|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|30500|no
1787164361|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164362|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30500|no
1787164362|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164363|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30500|no
1787164363|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30500|no
1787164364|level=2 held=yes cfb=0 prime|1017600|1017600|748800|3801600|30500|no
1787164365|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30500|no
1787164365|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164366|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|30500|no
1787164366|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164367|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164368|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164368|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|30500|no
1787164369|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164369|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164370|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30100|no
1787164371|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30500|no
1787164371|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164372|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30500|no
1787164372|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30800|no
1787164373|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30800|no
1787164374|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30800|no
1787164374|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|30500|no
1787164375|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164375|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|30100|no
1787164376|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164377|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164377|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30100|no
1787164378|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30800|no
1787164378|level=2 held=yes cfb=0 prime|1017600|1017600|748800|3801600|30800|no
1787164379|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|30500|no
1787164380|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30800|no
1787164380|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|30500|no
1787164381|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30800|no
1787164381|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164382|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30500|no
1787164382|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30500|no
1787164383|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|31200|no
1787164384|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30800|no
1787164384|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30800|no
1787164385|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|30500|no
1787164385|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30500|no
1787164386|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|30100|no
1787164387|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30500|no
1787164387|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164388|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|30500|no
1787164388|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|30500|no
1787164389|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30500|no
1787164390|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30500|no
1787164390|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|30100|no
1787164391|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164391|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30500|no
1787164392|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30500|no
1787164393|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|30100|no
1787164393|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|30800|no
1787164394|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30100|no
1787164394|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164395|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30100|no
1787164396|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|30500|no
1787164396|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|30500|no
1787164397|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164397|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30100|no
1787164398|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164399|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164399|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164400|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|30100|no
1787164400|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30100|no
1787164401|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|30100|no
1787164402|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164402|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|29700|no
1787164403|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|30100|no
1787164403|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164404|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164405|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30100|no
1787164405|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30100|no
1787164406|level=2 held=yes cfb=0 prime|1017600|1017600|748800|3801600|29700|no
1787164406|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164407|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30100|no
1787164408|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164408|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30500|no
1787164409|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164409|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30100|no
1787164410|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30100|no
1787164411|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30100|no
1787164411|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30100|no
1787164412|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30500|no
1787164412|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|30100|no
1787164413|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164414|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|30100|no
1787164414|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|30100|no
1787164415|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164415|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164416|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|30100|no
1787164417|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30100|no
1787164417|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164418|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164418|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164419|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|29700|no
1787164420|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|30100|no
1787164420|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|29700|no
1787164421|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30100|no
1787164421|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30100|no
1787164422|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164423|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164423|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30100|no
1787164424|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30100|no
1787164424|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30100|no
1787164425|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30100|no
1787164426|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164426|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|30100|no
1787164427|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164427|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164428|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|30100|no
1787164429|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164429|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164430|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30100|no
1787164430|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164431|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|30100|no
1787164432|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|29700|no
1787164432|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164433|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164433|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164434|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29700|no
1787164434|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164435|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|30100|no
1787164436|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|29700|no
1787164436|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|29700|no
1787164437|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164438|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|29700|no
1787164438|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29700|no
1787164439|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164439|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30100|no
1787164440|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164440|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|30100|no
1787164441|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30100|no
1787164442|level=2 held=yes cfb=0 prime|1017600|1017600|748800|3801600|30100|no
1787164442|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30100|no
1787164443|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164443|level=2 held=yes cfb=0 prime|1017600|1017600|2745600|3801600|30100|no
1787164444|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29700|no
1787164445|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29700|no
1787164445|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164446|level=2 held=yes cfb=0 prime|1017600|1017600|2918400|3801600|30100|no
1787164446|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164447|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164447|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164448|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|29700|no
1787164449|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164449|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|29700|no
1787164450|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164450|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164451|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|29700|no
1787164452|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164452|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164453|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164453|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|29700|no
1787164454|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|29700|no
1787164455|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30100|no
1787164455|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|30100|no
1787164456|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29700|no
1787164456|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164457|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|29700|no
1787164458|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|29700|no
1787164458|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164459|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164459|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164460|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30100|no
1787164461|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30100|no
1787164461|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30100|no
1787164462|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164462|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164463|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164464|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30100|no
1787164464|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164465|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164465|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|29700|no
1787164466|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164467|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164467|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30100|no
1787164468|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|30100|no
1787164468|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164469|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30100|no
1787164470|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|30100|no
1787164470|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30100|no
1787164471|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164471|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164472|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|29700|no
1787164473|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164473|level=2 held=yes cfb=0 prime|1017600|1017600|748800|3801600|29700|no
1787164474|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164474|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164475|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|29700|no
1787164476|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30100|no
1787164476|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164477|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164477|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164478|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30100|no
1787164478|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30100|no
1787164479|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|29700|no
1787164480|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|30100|no
1787164480|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164481|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30500|no
1787164481|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|30100|no
1787164482|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164483|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164483|level=2 held=yes cfb=0 prime|1017600|1017600|1363200|3801600|30500|no
1787164484|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164484|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164485|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|29700|no
1787164486|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164486|level=2 held=yes cfb=0 prime|1017600|1017600|1996800|3801600|30100|no
1787164487|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|29700|no
1787164488|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|29700|no
1787164488|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164489|level=2 held=yes cfb=0 prime|1017600|1017600|960000|3801600|29700|no
1787164489|level=2 held=yes cfb=0 prime|1017600|1017600|748800|3801600|29700|no
1787164490|level=2 held=yes cfb=0 prime|1017600|1017600|1785600|3801600|30100|no
1787164491|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164491|level=2 held=yes cfb=0 prime|1017600|1017600|2227200|3801600|30100|no
1787164492|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164492|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|29700|no
1787164493|level=2 held=yes cfb=0 prime|1017600|1017600|1152000|3801600|29700|no
1787164494|level=2 held=yes cfb=0 prime|1017600|1017600|2400000|3801600|30100|no
1787164494|level=2 held=yes cfb=0 prime|1017600|1017600|1555200|3801600|29700|no
